OG	mean_dNdS	median_dNdS
OG_8994	0.22148911325724321	0.001
OG_406	14.450502532790592	0.5477
OG_8764	0.20991558384547848	0.2206
OG_410	1.4881844416027281	0.1124
OG_6399	0.0058000000000000005	0.001
OG_13034	0.15570673903211218	0.1445
OG_13577	0.14119078138718175	0.1519
OG_318	0.45663024582967515	0.001
OG_13759	4.665515188762072	0.32025000000000003
OG_251	12.17241658986175	1.5861
OG_16804	9.365921212121211	0.32215000000000005
OG_983	1.8651577699736615	0.2535
OG_18646	0.13160571428571427	0.1057
OG_2015	0.27251413520632134	0.24530000000000002
OG_19305	0.031433333333333334	0.001
OG_13689	0.5864369183494293	0.18330000000000002
OG_4215	1.491646132971506	0.2959
OG_19245	0.3197333333333333	0.2945
OG_3167	0.034792042042042046	0.0126
OG_16441	24.43561856892011	0.4305
OG_1677	5.330089244951712	0.001
OG_10644	1.6402575504828796	0.3376
OG_12250	0.10275274725274723	0.039
OG_9134	2.94872936786655	0.5022
OG_12122	2.871392361720808	0.3608
OG_2168	0.23719345917471465	0.1085
OG_14535	7.909940122914838	0.14735
OG_17335	0.11513473684210526	0.0896
OG_18803	0.2961	0.3308
OG_4247	2.360808823529412	0.2007
OG_12524	0.6801105355575066	0.3205
OG_5908	0.42038666666666663	0.6674
OG_10043	0.03067374890254609	0.001
OG_731	0.007954214223002635	0.001
OG_2310	22.620684240561893	0.4883
OG_565	19.120255926251097	0.3932
OG_17301	3.730341000877963	0.0366
OG_6182	0.20265	0.1858
OG_18084	0.23266666666666666	0.23655
OG_5545	6.341381052631579	0.46540000000000004
OG_3686	7.004083076923077	0.2813
OG_36	0.3569868744512731	0.0897
OG_14647	9.225022783143109	0.0421
OG_12402	1.9892175153643548	0.1672
OG_18035	0.5599	0.6025
OG_12902	0.5270464442493414	0.4891
OG_16045	0.008712467076382792	0.001
OG_10476	0.48240755048287964	0.0177
OG_12116	0.6063660228270413	0.2813
OG_16374	0.17916896400351184	0.161
OG_18241	0.38221999999999995	0.3327
OG_14994	0.9211814728229106	0.0777
OG_4381	8.430901580333627	0.4068
OG_9504	0.29185158033362596	0.277
OG_3039	0.11257831431079894	0.09485
OG_12492	0.15081343283582088	0.1591
OG_19708	0.70373	0.696
OG_1774	9.740204082528534	0.3939
OG_11390	1.7438362598770856	0.2065
OG_11181	0.8952437229437229	0.5055
OG_13671	2.739641439859526	0.2612
OG_3705	0.35803551360842845	0.2098
OG_19700	59.87808	99.0
OG_10914	0.15112581211589116	0.0831
OG_15821	0.051167706919945724	0.048
OG_10019	0.05475316066725197	0.046
OG_5746	11.125893333333332	0.0104
OG_14335	0.22300258999122038	0.244
OG_13353	2.381696795434592	0.279
OG_18111	0.08148844696969697	0.03005
OG_5388	4.078128796128252	0.2824
OG_8755	0.2878525899912204	0.001
OG_5676	0.4493	0.4493
OG_6272	2.586413043478261	0.5987
OG_6739	0.009606666666666668	0.001
OG_5427	0.533608	0.73875
OG_2385	32.16701918158567	1.99345
OG_13142	4.553161984196663	0.2807
OG_5791	0.025260714285714286	0.001
OG_10016	0.6426086885245902	0.3917
OG_9160	7.156261281826163	0.229
OG_2378	0.35301044776119406	0.03925
OG_403	19.4142391571554	0.1698
OG_8312	0.7172525021949078	0.3396
OG_197	3.199271553994732	0.07730000000000001
OG_14570	1.187310798946444	0.4138
OG_623	0.45377453906935916	0.001
OG_16319	12.808818832309044	0.1991
OG_19216	3.8059436363636356	0.1504
OG_465	0.568330807453416	0.0664
OG_12989	3.476478516508367	0.3275
OG_663	3.8114707199297624	0.0671
OG_18204	0.36830295566502463	0.4298
OG_10858	0.6851949956101845	0.0432
OG_2179	6.363042186128182	0.001
OG_9654	0.20046794543904517	0.0167
OG_12580	0.3532821428571428	0.49465
OG_2571	0.28016211589113255	0.0539
OG_10312	0.01488652326602283	0.001
OG_3433	0.541144161545215	0.135
OG_2880	0.2259336259877085	0.2869
OG_11416	3.9004647058823525	0.1271
OG_11377	0.02136158911325724	0.001
OG_19480	0.4784999999999999	0.55815
OG_19120	1.063475	0.9339
OG_9861	0.4008002194907815	0.1088
OG_4418	9.654978841088674	0.18064999999999998
OG_12876	0.40831541218637996	0.268
OG_12860	23.43241707638279	0.1595
OG_18830	0.6802333333333334	0.8405
OG_12256	0.34581168693812797	0.0198
OG_10316	0.8049153204565408	0.2621
OG_18133	0.47719650349650355	0.2402
OG_10783	0.006044842284739983	0.001
OG_17707	3.3388307757885767	0.34640000000000004
OG_18986	0.5740533333333333	0.5985
OG_4742	0.27496785714285715	0.30085
OG_14283	0.6218142857142858	0.6548
OG_5223	0.11663561253561253	0.1302
OG_3158	0.3546377237851662	0.001
OG_3992	1.3175367866549608	0.001
OG_28	20.453861018437227	1.1887
OG_4600	1.7679496618357489	0.3504
OG_12431	0.17582727272727272	0.18075
OG_11625	0.6731522058823529	0.52335
OG_17614	2.277880520034101	0.0392
OG_13052	0.2674019315188762	0.2041
OG_13204	0.392907365967366	0.3798
OG_19352	0.4014333333333333	0.3959
OG_8478	0.04076176470588235	0.0284
OG_11609	0.14682723785166238	0.1322
OG_15105	0.31052708516242317	0.148
OG_10734	0.32193792349726774	0.38249999999999995
OG_14126	5.233219132653061	0.2392
OG_9034	8.527184503950833	0.2235
OG_13718	0.0700136523266023	0.073
OG_1152	1.8556966666666668	1.0968
OG_18834	53.42643555555555	99.0
OG_2231	0.09615074626865673	0.0938
OG_10467	3.2795787532923617	0.3405
OG_6985	0.29838214285714276	0.44945
OG_19072	0.07028431372549021	0.001
OG_5528	26.023213157894737	0.5126
OG_16685	0.3095605158730159	0.1916
OG_1691	0.22601431079894643	0.1492
OG_15567	1.4225570237050045	0.9164
OG_18528	7.150533333333333	1.5216
OG_8983	0.0113614663256607	0.001
OG_7687	3.1302224319578578	0.1297
OG_17901	3.1800302564102565	0.3346
OG_10820	0.2927568481123793	0.001
OG_17464	3.141591878841089	0.001
OG_7605	0.48440904302019316	0.0827
OG_16711	0.37010017559262515	0.2229
OG_16908	4.201338562091503	0.3324
OG_7134	0.7273	0.7273
OG_6994	0.5556487708516242	0.2937
OG_2125	1.0637554433713783	0.0783
OG_3273	13.148485165083672	0.001
OG_10594	14.948292932396837	0.3145
OG_486	20.726677436347675	0.383
OG_18636	0.2570350204081633	0.001
OG_12568	0.021905336951605608	0.0097
OG_1035	0.701002853380158	0.4375
OG_18194	0.35987910447761196	0.025
OG_8847	0.048654126426690085	0.001
OG_12465	14.018385074626863	0.1815
OG_5025	2.346254214223003	1.18
OG_14398	16.318742712906058	0.11195
OG_3519	1.9358184372256364	0.0486
OG_1733	1.0653291919191918	0.5411
OG_13647	1.8701477884615385	0.0988
OG_2136	0.8315826939471441	0.65125
OG_9967	0.5689816066725197	0.1761
OG_11217	0.030010579455662864	0.001
OG_13703	0.3472647497805092	0.1114
OG_5601	22.73121911764706	0.1912
OG_8743	0.32462071992976294	0.1476
OG_1346	0.06068700614574188	0.03015
OG_16364	0.2788069798068481	0.1019
OG_19160	0.001	0.001
OG_8700	0.5092589514066497	0.1663
OG_8971	3.8846412203687444	0.21145
OG_10052	0.8021450927182271	0.001
OG_7594	1.377924254049446	0.0545
OG_17992	0.025833333333333333	0.001
OG_3291	0.9120872455902306	0.0834
OG_6552	0.595	0.595
OG_6796	0.3438333333333334	0.2397
OG_11284	1.0244246268656716	0.1747
OG_3897	9.33877216856892	0.001
OG_5798	0.4777	0.4777
OG_13590	0.207280377524144	0.158
OG_17293	7.018559350307287	0.1465
OG_9195	0.09083358208955224	0.0299
OG_12518	1.5338416593503073	0.001
OG_5677	0.001	0.001
OG_4441	0.27187778753292363	0.239
OG_5016	0.9303256365232659	0.205
OG_1778	0.6786480245829674	0.227
OG_1805	2.958692712906058	0.001
OG_18577	0.16734393939393935	0.001
OG_10870	0.31599754170324845	0.2538
OG_1630	2.0171511852502193	0.3789
OG_3296	0.24211211589113252	0.0868
OG_2728	9.070979455662863	0.4127
OG_12981	0.019283538191395964	0.001
OG_3681	1.3443881953867027	0.2012
OG_18158	0.5259392857142856	0.4861
OG_19616	0.2155	0.2155
OG_13919	9.055900000000001	1.07975
OG_6955	0.4217	0.4217
OG_9097	1.7809857203751067	0.1308
OG_9891	1.3543717734855136	0.0935
OG_9313	0.36913968393327484	0.3265
OG_5399	16.800928095238095	0.3474
OG_4901	2.7213165814151745	0.218
OG_6118	16.52738888888889	1.3749
OG_19141	11.35085	1.48545
OG_1406	0.7707858647936787	0.1479
OG_17267	0.6725489025460931	0.4215
OG_19119	0.4187555555555556	0.2832
OG_12378	0.7538077876984127	0.3319
OG_12066	0.010866242317822652	0.001
OG_18022	66.66663333333334	99.0
OG_6316	11.581657142857143	1.2983
OG_3410	13.777168627450981	0.9251
OG_10607	46.763241321044546	2.2012
OG_1249	1.511366286215979	0.3709
OG_15254	1.8833070237050047	0.001
OG_9277	7.499243898156278	0.3621
OG_2831	0.6897113257243196	0.3387
OG_12605	0.024484547848990342	0.001
OG_10710	0.4735220807726076	0.3916
OG_11723	0.3998296312554873	0.1293
OG_14248	2.719676382791923	0.001
OG_5629	0.3889	0.3889
OG_7068	0.9849	0.9849
OG_18385	15.343023684210525	0.3508
OG_9360	1.428128358208955	0.0174
OG_10735	0.061206557377049185	0.0631
OG_5743	0.12217142857142853	0.001
OG_3946	4.634585030728709	0.7549
OG_9096	18.07231065643649	0.2763
OG_1366	37.188006584723446	1.5529
OG_11998	0.316967076382792	0.0345
OG_6732	0.35867777777777776	0.2354
OG_13915	8.450652666666667	0.0368
OG_12493	7.6752197541703255	0.2078
OG_13766	0.9925339771729588	0.2821
OG_14873	15.194112071992976	0.3613
OG_621	0.28274701492537313	0.001
OG_5785	0.11291238095238092	0.001
OG_1494	0.5859772727272727	0.001
OG_18794	0.3605928571428571	0.032100000000000004
OG_19227	31.839437777777775	2.0008
OG_559	6.379569534679543	0.5073
OG_8440	0.1552988586479368	0.0341
OG_4326	0.9516424056189641	0.3785
OG_9378	10.9547730877193	0.189
OG_4972	1.130878314310799	0.001
OG_7966	0.5556624231782265	0.2881
OG_12271	1.6976571115013173	0.1076
OG_5368	1.240354117063492	0.0779
OG_15154	0.29887730465320456	0.13390000000000002
OG_18626	0.19852878787878794	0.01255
OG_7179	0.1546	0.1546
OG_14656	10.205466417910447	0.5563
OG_1827	3.590544161545215	0.39295
OG_18847	0.08945444444444443	0.0125
OG_17809	2.3391994509803924	0.3624
OG_7874	1.7380589552238803	0.2455
OG_15435	0.5630709394205443	0.0612
OG_10053	0.8545163274536408	0.379
OG_18032	0.06924999999999998	0.001
OG_315	0.3479217734855136	0.0557
OG_8436	1.8058798946444252	0.0808
OG_16358	0.3166647936786655	0.1555
OG_9163	1.0747159350307287	0.2171
OG_2487	34.04617690821256	1.5901
OG_1748	3.3317892449517124	0.3499
OG_3171	4.450061062335382	0.435
OG_14274	0.005794249341527656	0.001
OG_6159	0.05596363636363637	0.001
OG_5494	2.618469264069264	0.1997
OG_3782	0.2941630008525149	0.2347
OG_9006	0.1467914781297134	0.15610000000000002
OG_9827	13.160924187884108	0.0597
OG_13284	13.472849341527656	0.17345
OG_14674	0.6646237050043898	0.2775
OG_10493	0.08096251097453906	0.0729
OG_11099	0.25809547848990344	0.1372
OG_11644	21.105721904761907	0.5162
OG_1671	21.024697234416152	0.1397
OG_4535	17.556451108269396	0.54
OG_348	0.4411444075304541	0.2111
OG_1006	40.208641308165056	1.99445
OG_12756	0.27517256365232656	0.0432
OG_3350	10.6677202809482	0.3199
OG_16628	12.00725971153846	0.19405
OG_12	0.003729411764705883	0.001
OG_7320	12.288810606060606	0.3056
OG_12477	3.265961106233538	0.1908
OG_18152	2.4842822845055523	0.1934
OG_9535	0.27993593350383633	0.1803
OG_5529	59.025690476190476	99.0
OG_109	1.366098726953468	0.4188
OG_7595	8.033718612818262	0.1958
OG_17930	0.001	0.001
OG_5039	1.2318401229148377	0.2018
OG_5757	0.4997055555555556	0.47395
OG_19742	0.26333333333333336	0.2765
OG_15700	40.68119	2.0007
OG_15295	3.6908107550482883	0.3655
OG_1168	0.28570394889663187	0.1357
OG_11401	0.19815381913959612	0.1174
OG_6940	0.335	0.335
OG_13775	1.022117559262511	0.086
OG_14210	0.2032006145741879	0.1041
OG_15518	1.1477629938542584	0.001
OG_14717	0.22287999999999997	0.001
OG_10671	0.49688520886615517	0.17625000000000002
OG_8506	9.856687050043899	0.7177
OG_17697	0.28905788576300084	0.116
OG_12245	0.022104575163398695	0.001
OG_1706	0.7426255288461537	0.3278
OG_2253	0.49793662745098044	0.6276
OG_11620	24.1498943715847	0.2027
OG_16457	2.9446117220801367	0.2984
OG_9117	0.2018422300263389	0.1914
OG_8690	8.12199337979094	0.5181
OG_5129	0.0620209756097561	0.001
OG_12348	0.5935066286215979	0.3897
OG_9049	0.2990953028972783	0.3046
OG_10823	0.22276194029850743	0.1357
OG_15866	0.007191645353793691	0.001
OG_9480	2.280051031200423	0.1602
OG_2870	22.19271628621598	0.1243
OG_5505	0.12769999999999995	0.16099999999999998
OG_16605	1.4509668129938542	0.1478
OG_5139	0.016	0.016
OG_2024	23.210475329236168	0.18425000000000002
OG_14725	1.4346428312980555	0.117
OG_633	2.061444424934153	0.001
OG_7550	0.28668602442333785	0.0981
OG_5591	0.10313333333333331	0.001
OG_4318	4.154711062335383	0.05745
OG_3426	8.95182811594203	0.8997
OG_12639	0.010215847234416155	0.001
OG_6140	5.636116363636364	0.2743
OG_4066	0.7771878402107112	0.4098
OG_14868	2.289807374890255	0.3359
OG_6233	0.001	0.001
OG_14969	0.13805513342379014	0.1336
OG_15513	0.0958079455662862	0.0444
OG_15958	1.1877475856014048	0.08565
OG_17736	1.545008281573499	0.1196
OG_8015	0.12416248934356353	0.0659
OG_15735	2.495228314310799	0.0702
OG_15655	0.06398333333333334	0.001
OG_1337	3.2143189640035112	0.3304
OG_17308	0.23449322115384616	0.001
OG_14439	0.467036698858648	0.0555
OG_17069	0.5275372256365233	0.2587
OG_498	0.005105706760316067	0.001
OG_13391	3.1914778753292365	0.068
OG_20025	0.8153999999999999	1.2226
OG_10568	0.008030904302019314	0.001
OG_18974	0.4254	0.3992
OG_6464	18.596335952589993	1.2508
OG_8593	0.7115475417032485	0.2178
OG_11460	0.09138077792853912	0.0332
OG_17793	1.0715197195838986	0.1219
OG_14561	1.119151229148376	0.0894
OG_5756	25.89775816993464	1.0719
OG_4769	0.798972206095791	0.001
OG_8262	0.005815671641791045	0.001
OG_6135	0.5452999999999999	0.001
OG_12045	0.647863784021071	0.1095
OG_15608	0.2525123792800703	0.001
OG_14039	0.10447932396839332	0.0721
OG_15547	0.05785641025641026	0.001
OG_5570	0.5967066666666666	0.4613
OG_7106	0.3466	0.3466
OG_15800	0.25794697102721686	0.0717
OG_10837	1.7139143107989465	0.09085
OG_13251	0.8994849673202615	0.2564
OG_14013	0.09427050298380221	0.0985
OG_15227	0.0945373573309921	0.0829
OG_19074	0.3388523809523809	0.068
OG_6684	0.20197670454545455	0.2167
OG_19476	99.0	99.0
OG_13062	2.286310953058322	0.3745
OG_8881	1.048571460877431	0.1143
OG_1	2.021424193899782	0.4174
OG_11082	11.10148731934732	0.2175
OG_6846	0.5938090909090908	0.6501
OG_2221	2.513842581211589	0.001
OG_6773	23.81075238095238	0.0219
OG_8779	0.07977866549604917	0.0678
OG_5610	1.1308714285714283	1.2741
OG_19157	10.744714285714284	0.1513
OG_1522	2.3438428884986835	0.3975
OG_1963	0.9179279631255486	0.6124
OG_3218	0.00888768115942029	0.001
OG_9060	1.6163816944688323	0.1951
OG_9106	0.4170071428571428	0.4673
OG_3941	2.5775096136962246	0.001
OG_16993	0.11774021071115014	0.119
OG_17786	5.017739047619048	0.322
OG_8976	0.8818426690079016	0.0895
OG_11178	1.6507497805092184	0.4144
OG_14281	0.3995821334503951	0.2944
OG_11745	0.005018788410886744	0.001
OG_6978	0.3022671506352087	0.2009
OG_2122	12.495181230212575	0.706
OG_7285	0.9477478064224334	0.3992
OG_11921	0.13797309043020192	0.0865
OG_15501	0.3038956941649899	0.1846
OG_8528	0.4134616769095698	0.3105
OG_5291	0.13628181818181817	0.1583
OG_9416	21.201716900790167	0.3581
OG_13848	0.25280496049165935	0.1035
OG_10545	1.7214226142017184	0.1721
OG_7746	1.6982769095697983	0.19505
OG_15218	1.2537989025460934	0.0103
OG_6756	6.776912247585601	1.0845
OG_11391	0.049829938542581206	0.0457
OG_13323	2.2451339332748024	0.1412
OG_14121	3.263581286549708	0.3252
OG_15228	0.42156690079016684	0.1567
OG_5185	0.044219999999999995	0.001
OG_1981	1.1956055750658474	0.001
OG_2715	10.209550702370501	0.65795
OG_19737	0.05233000000000001	0.04695
OG_5572	11.174989285714286	0.5505
OG_6949	0.4252	0.4252
OG_820	1.5927553116769095	0.1473
OG_19036	0.5231416666666667	0.63455
OG_9168	5.660774802458297	0.3943
OG_18687	10.589046666666666	0.5287
OG_17144	1.231601229148376	0.001
OG_11672	0.2925761904761905	0.3319
OG_2692	0.01593529411764706	0.001
OG_14691	0.0162044776119403	0.001
OG_14563	21.920232352941177	0.4438
OG_13462	0.19938156277436347	0.12555
OG_4060	1.2197556628621598	0.001
OG_905	21.211969359086922	0.5755
OG_15745	0.8512734855136085	0.1252
OG_17966	2.4229125	0.1816
OG_10908	1.0490958296751538	0.3372
OG_16862	0.010735030728709394	0.001
OG_8249	1.0039732221246707	0.166
OG_6330	0.05923333333333333	0.001
OG_8433	0.3153901229148376	0.0698
OG_5995	10.307570000000002	0.5399
OG_11798	0.3180485952589991	0.0742
OG_19947	0.1782	0.1782
OG_1462	1.5682045654082528	0.2721
OG_10181	0.6222915617715618	0.2652
OG_3357	12.671938542581211	0.48175
OG_5214	0.10195061457418786	0.001
OG_19083	2.1709066666666668	0.3238
OG_5457	11.915452777777778	0.32815
OG_16359	1.3670898595259	0.0938
OG_18128	12.923668387096773	0.0596
OG_14468	16.17367063213345	0.2035
OG_950	0.03883595258999122	0.0316
OG_5948	0.19756071428571428	0.1505
OG_6670	14.609106201550388	0.3247
OG_11835	0.07595403863037753	0.0371
OG_7337	0.30133873873873873	0.2668
OG_7504	1.723581365897784	0.0579
OG_2285	0.36070496049165934	0.36435
OG_14163	3.9623627743634766	0.001
OG_2841	22.272434899034238	1.1257
OG_4797	0.6613251315020455	0.7266
OG_6051	0.24598463564530293	0.1343
OG_4940	29.805905926251093	1.4657
OG_10300	2.59885377524144	0.1099
OG_3719	0.7432380158033363	0.2967
OG_9996	0.0598273231031543	0.038
OG_16942	1.7536270412642667	0.1829
OG_2095	15.084897892888499	0.6952
OG_3772	26.379134722222226	1.3032
OG_17108	1.008118128654971	1.1055
OG_9119	3.6826156716417917	0.1392
OG_8139	0.12691169590643275	0.0795
OG_130	0.41528072870939414	0.1903
OG_3780	28.591375021312874	1.1157
OG_8308	2.0294025899912205	0.1208
OG_6450	0.08025333333333333	0.0058
OG_18682	0.21626898989898988	0.1781
OG_3893	0.031233625987708517	0.001
OG_6901	33.443000000000005	0.6645
OG_18521	0.05139285714285714	0.001
OG_13582	0.17214609306409132	0.0336
OG_8831	0.4093658911325725	0.2426
OG_5996	0.2883	0.2505
OG_13438	0.41890025575447565	0.159
OG_8998	0.463060447761194	0.1917
OG_14550	9.908675460930642	0.2561
OG_9251	0.6149521510096574	0.0508
OG_19883	0.04315	0.001
OG_16923	0.9518604477611942	0.001
OG_12345	0.6802769095697981	0.0547
OG_6466	26.408523309920984	0.4314
OG_7182	0.1524229326513214	0.1563
OG_4656	0.8760054433713785	0.2302
OG_11258	9.356960913461538	0.3864
OG_19307	4.842577777777778	0.4246
OG_6185	0.25681666666666664	0.23085
OG_2214	1.299915496049166	0.4844
OG_3768	7.727300877963125	0.2617
OG_10199	1.2184029411764707	0.2873
OG_5874	1.4723127743634767	0.3666
OG_3567	0.41471439859525905	0.001
OG_16183	3.1793097798259087	0.4975
OG_15967	0.38972142230026335	0.0578
OG_17099	15.292231749622927	0.32
OG_18782	0.14917499999999997	0.14634999999999998
OG_1245	0.06467857769973662	0.0844
OG_10449	0.5219030728709394	0.001
OG_19296	0.47409333333333326	0.4991
OG_19905	0.2711888888888889	0.2667
OG_14974	3.414563500678426	0.4895
OG_9041	0.5777531167690957	0.4438
OG_11687	1.422485557506585	0.2129
OG_2249	2.827034986830553	0.001
OG_1174	2.748121553994732	0.9503
OG_18184	2.2042646753246755	0.4316
OG_6149	9.264389010989012	0.5709
OG_2509	14.11073314310799	0.8887
OG_7036	1.3662457418788414	0.2207
OG_849	2.1943898156277437	0.4859
OG_18188	0.3840869742198101	0.3301
OG_3564	1.71446769095698	0.0685
OG_8457	0.2518929323968393	0.1713
OG_17242	3.1256654907281773	0.3959
OG_13450	1.3231590869183496	0.0478
OG_495	4.89572524143986	0.001
OG_14514	20.762417164179105	0.4962
OG_11246	5.144073276836158	0.6987
OG_13377	13.558243854258121	0.23355
OG_12601	0.1655095238095238	0.1544
OG_14574	8.805067732310317	0.2178
OG_5326	14.548315384615382	0.1508
OG_17249	1.4000895974672094	0.4857
OG_8278	0.25685456730769235	0.173
OG_1298	17.892673397717292	0.23275
OG_17802	0.4276631235431236	0.001
OG_2141	23.28617936786655	0.6716
OG_1021	13.807650000000002	0.2472
OG_13005	0.14852791922739245	0.001
OG_17290	0.33907528533801584	0.37095
OG_6056	0.35030820895522385	0.0368
OG_8548	1.6051252043369475	0.3439
OG_2325	12.82727383669886	0.2443
OG_3535	44.94453753957485	2.0018
OG_7145	0.0010000000000000002	0.001
OG_5108	39.85779341527656	2.0002
OG_16460	0.030014310798946446	0.001
OG_2811	0.5674014486391572	0.4418
OG_14241	0.07814642857142859	0.001
OG_3505	0.18258683055311675	0.1552
OG_17122	3.378197629499561	0.4001
OG_19878	0.15805000000000002	0.17365
OG_2820	17.948197073170736	0.1537
OG_12802	6.468719271290606	0.2944
OG_11875	0.8358575504828796	0.1424
OG_5046	28.066372651448642	1.1081
OG_12839	0.6009468393327481	0.2978
OG_19613	0.2991	0.2991
OG_19676	0.5159	0.5159
OG_1695	35.89134486391572	1.3661
OG_19223	34.064820000000005	2.0002
OG_6751	0.001	0.001
OG_4843	43.73990750658473	1.9993
OG_18478	3.4011385835095136	0.3253
OG_5105	17.776316769095697	0.2033
OG_2580	23.352903467954345	1.1082
OG_6702	0.007422463768115942	0.001
OG_14466	31.76046141352063	0.1774
OG_17302	0.06847532923617207	0.0413
OG_14044	0.0172	0.0172
OG_5342	0.4602823776223776	0.3713
OG_9920	0.24242331628303496	0.0683
OG_1700	11.673004389815627	0.3289
OG_16547	0.5192650131694468	0.5127
OG_2318	0.41168156277436346	0.2056
OG_10561	0.005686698858647937	0.001
OG_2075	1.3544455223880596	0.1134
OG_15938	6.383341203075531	0.4855
OG_16512	0.1435836259877085	0.1307
OG_11097	2.0087622475856013	0.19535000000000002
OG_19206	0.001	0.001
OG_16989	0.1704313432835821	0.1279
OG_8156	0.6195062335381915	0.1324
OG_16646	0.2453342757936508	0.0885
OG_11427	0.10228290366350067	0.1131
OG_11267	0.26436848112379274	0.1109
OG_16071	0.05661435469710271	0.0506
OG_6449	31.921497337429592	1.6094
OG_2167	22.207232704126426	0.3112
OG_7861	4.105262071992977	0.12190000000000001
OG_12479	0.03109582967515364	0.0197
OG_18423	3.169328686868687	1.135
OG_6344	0.32403333333333334	0.2611
OG_19140	0.3806333333333334	0.3848
OG_15721	0.686048902546093	0.6536
OG_16086	8.012206189640034	0.2288
OG_16414	2.0330485933503835	0.26635
OG_8086	0.1829362159789289	0.0401
OG_8341	0.1474992976294996	0.001
OG_1122	49.26668	2.07855
OG_3269	0.1572313432835821	0.086
OG_16063	0.2816651448639157	0.0804
OG_19530	0.1773	0.1773
OG_5825	0.3534	0.3534
OG_16959	2.529939025460931	0.8
OG_3723	2.5652601404741	0.6062
OG_467	0.6713121664405247	0.001
OG_4330	1.112290649692713	0.4694
OG_2652	2.1328525554047943	0.4179
OG_5156	11.16082466806429	3.4517
OG_9677	0.5891334942932397	0.1463
OG_12559	3.8431374943464496	0.4776
OG_17615	0.5890907813871817	0.22285
OG_4511	24.10961515151515	0.3668
OG_4501	3.702398858647937	0.127
OG_4602	2.9300129499561023	0.5229
OG_2222	20.508603467954348	0.1115
OG_16675	0.3349660576923077	0.3003
OG_3844	7.570862450592886	0.016
OG_14284	0.35172	0.42125
OG_11532	0.08448064091308165	0.0314
OG_8072	15.995550219490783	0.0938
OG_19861	0.45069999999999993	0.4725
OG_11313	2.3212619047619047	0.1028
OG_1842	1.9313655838454786	0.001
OG_17915	24.53964129353234	0.9945
OG_13327	0.16598358974358973	0.0608
OG_19149	0.21389000000000005	0.2379
OG_2596	3.3693680860403865	0.1882
OG_14910	10.039667927565393	0.2618
OG_18972	0.37352857142857143	0.3891
OG_11039	1.4178252432155658	0.1896
OG_4733	0.21085277777777778	0.06875
OG_3944	0.6139775241439859	0.0369
OG_15211	0.18393261633011415	0.1153
OG_6486	0.3383333333333334	0.5063
OG_1760	6.891196057692308	0.1875
OG_12696	0.04914355495251019	0.0403
OG_634	3.55359657594381	0.1599
OG_14075	0.07681141352063214	0.0556
OG_5953	0.18195333333333336	0.1032
OG_5379	0.75539087431694	0.046
OG_9753	0.8384743195785777	0.3916
OG_6823	31.39677572431957	1.4621
OG_1935	0.15495711849957375	0.0534
OG_6546	13.868339999999998	0.7211
OG_14564	0.015612642669007902	0.001
OG_5772	0.07794999999999999	0.001
OG_9879	0.5032550482879719	0.216
OG_10946	2.9286773857982813	0.0994
OG_15020	1.4430643546971027	0.2235
OG_3116	3.1065938981562775	0.1272
OG_7757	12.883272344161545	0.0227
OG_17296	2.019753380158033	0.2589
OG_10997	0.43960289727831436	0.06835
OG_10419	0.4305887181738367	0.1875
OG_13088	4.34522205882353	0.7702
OG_11562	0.08775555555555554	0.0617
OG_12390	0.19965823412698414	0.1339
OG_9914	0.32285359964881477	0.2967
OG_1702	0.6442277875329236	0.001
OG_9151	1.9112705882352943	0.0337
OG_17673	2.19667181738367	0.2155
OG_10235	0.7136258121158912	0.1235
OG_1237	0.9116880158033362	0.04
OG_9777	0.031783625987708515	0.001
OG_7116	0.5925	0.5925
OG_5088	26.68878	1.2913999999999999
OG_7750	0.3962569798068481	0.351
OG_1877	0.2784445127304654	0.072
OG_9091	1.6181231343283586	0.001
OG_5795	0.2528463235294118	0.2603
OG_17882	0.001	0.001
OG_7223	6.212838461538463	0.08230000000000001
OG_1076	32.50004600526778	1.4918
OG_3086	0.6434168115942029	0.6631
OG_2033	4.076641966173361	0.2659
OG_6305	0.10621428571428572	0.1647
OG_17696	0.16082710997442454	0.11975
OG_11003	0.7197669007901669	0.001
OG_11673	2.7506600422832985	0.2774
OG_6374	1.1242333333333334	1.1927
OG_9453	0.23846343283582094	0.001
OG_14707	0.2509830992098332	0.28005
OG_9723	13.489120545073376	0.7318
OG_19719	0.07938333333333333	0.0674
OG_9058	0.05862339771729588	0.03455
OG_14156	0.008722870939420545	0.001
OG_4709	1.7714220375106562	0.1709
OG_15128	0.5215323529411765	0.2175
OG_8444	20.58615575065847	0.6799
OG_10796	0.10100237050043898	0.1223
OG_11042	4.360556016385049	0.5015
OG_18607	0.27304000000000006	0.25229999999999997
OG_3312	1.7659641352063216	0.001
OG_11364	0.11204196663740126	0.001
OG_5909	0.12316666666666663	0.001
OG_10595	0.3910417471466199	0.3178
OG_7949	2.658214223002634	0.5011
OG_1391	53.87260610184372	99.0
OG_7805	0.15954038630377523	0.1746
OG_7208	0.003801573498964804	0.001
OG_5308	10.616027272727273	0.4052
OG_15889	13.892816461808604	0.0852
OG_5987	46.32507333333333	0.3117
OG_1375	1.242197936786655	0.001
OG_19168	0.14493333333333333	0.001
OG_9120	3.787503863037752	0.1041
OG_15858	8.786744820017558	0.42785
OG_16734	0.6384299824407375	0.01765
